date,quarter,num_components,raw_weight_coverage,index_iv,out_of_bounds,implied,realized,spread,zscore,position,position_change,pnl,cumulative_pnl
2018-08-22,2018Q2,129,0.8939568999534814,0.0863825,False,0.2325872640761465,0.1263772715557831,0.1062099925203634,1.8345681955231967,1,0.0,-13355.1487359371,2083824.4555825917
2018-08-23,2018Q2,129,0.8939568999534814,0.088043,False,0.2415074382558457,0.1175512870547861,0.1239561512010596,2.020419973004382,1,0.0,-17746.158680696204,2066078.2969018954
2018-08-24,2018Q2,128,0.8892739219405807,0.082481,False,0.2237967499942459,0.1238430638793416,0.0999536861149043,1.6294904116966442,1,0.0,24002.465086155305,2090080.7619880508
2018-08-27,2018Q2,126,0.8842512132656677,0.0820905,False,0.2108691834636415,0.1384134929895386,0.0724556904741029,1.1930148062185284,1,0.0,27497.995640801397,2117578.757628852
2018-08-28,2018Q2,127,0.8878658016998615,0.0839135,False,0.2219996081878704,0.1405222372328934,0.081477370954977,1.27726176634568,1,0.0,-9021.680480874094,2108557.077147978
2018-08-29,2018Q2,129,0.8939568999534814,0.0850259999999999,False,0.2298127851138316,0.1458256671084967,0.0839871180053349,1.268282137643743,1,0.0,-2509.747050357905,2106047.33009762
2018-08-30,2018Q2,127,0.8875864358728311,0.091291,False,0.2458499457259404,0.146974759071629,0.0988751866543114,1.419867371342095,1,0.0,-14888.068648976501,2091159.2614486434
2018-08-31,2018Q2,129,0.8940638277216796,0.084781,False,0.209974002823451,0.1491774077422941,0.0607965950811568,0.8696578560320734,1,0.0,38078.591573154605,2129237.853021798
2018-09-04,2018Q2,116,0.8514307448563316,0.0921275,False,0.2097770762380202,0.1553998172468905,0.0543772589911296,0.7563496521035231,1,0.0,6419.336090027199,2135657.1891118255
2018-09-05,2018Q2,116,0.8514307448563316,0.0972875,False,0.2165974545017052,0.1518645719745029,0.0647328825272023,0.8687071876650345,1,0.0,-10355.6235360727,2125301.565575753
2018-09-06,2018Q2,116,0.8514307448563316,0.1024675,False,0.2334077646471651,0.1450668012658025,0.0883409633813626,1.1509520002794136,1,0.0,-23608.0808541603,2101693.4847215926
2018-09-07,2018Q2,116,0.8514307448563316,0.0987805,False,0.2208001681850487,0.1525506619474098,0.0682495062376389,0.8513546303828076,1,0.0,20091.457143723706,2121784.941865316
2018-09-10,2018Q2,130,0.8964515856556621,0.0984495,False,0.2176421581521341,0.142813569335248,0.0748285888168861,0.909884961549446,1,0.0,-6579.082579247206,2115205.859286069
2018-09-11,2018Q2,130,0.8964515856556621,0.0913585,False,0.1875827676425195,0.1393123294614494,0.0482704381810701,0.5284005092377001,1,0.0,26558.150635816,2141764.009921885
2018-09-12,2018Q2,130,0.8964515856556621,0.090358,False,0.1866400207504163,0.1375901361045369,0.0490498846458793,0.5176466749232965,1,0.0,-779.4464648092012,2140984.563457076
2018-09-13,2018Q2,130,0.8964515856556621,0.0838805,False,0.1733042296646438,0.1529943706059581,0.0203098590586856,0.1119606727201157,1,0.0,28740.0255871937,2169724.5890442696
2018-09-14,2018Q2,130,0.8964515856556621,0.0799505,False,0.168063527860404,0.1543400221296457,0.0137235057307582,0.0085219658971524,1,0.0,6586.353327927402,2176310.942372197
2018-09-17,2018Q2,130,0.8964515856556621,0.0918205,False,0.1754770023353019,0.160567341671552,0.0149096606637498,0.0209953327744489,1,0.0,-1186.1549329916006,2175124.787439205
2018-09-18,2018Q2,130,0.8964515856556621,0.089182,False,0.1826099330145911,0.1647907271340398,0.0178192058805513,0.0570682028031828,1,0.0,-2909.5452168015,2172215.2422224036
2018-09-19,2018Q2,130,0.8964515856556621,0.0865555,False,0.174471231411338,0.1585875448451989,0.015883686566139,0.0274709138820387,1,0.0,1935.5193144122984,2174150.761536816
2018-09-20,2018Q2,130,0.8964515856556621,0.083746,False,0.1733103086979076,0.1714621385172779,0.0018481701806296,-0.1665711435330189,1,0.0,14035.516385509402,2188186.277922326
2018-09-21,2018Q2,130,0.8964515856556621,0.082175,False,0.1711164508391678,0.1702221511296874,0.0008942997094804,-0.1682400580764553,1,0.0,953.8704711492,2189140.148393475
2018-09-24,2018Q2,130,0.8964515856556621,0.0891845,False,0.1586482969048165,0.1527007883671382,0.0059475085376782,-0.0978821865702744,1,0.0,-5053.2088281978,2184086.939565277
2018-09-25,2018Q2,130,0.8964515856556621,0.0910525,False,0.1632759651032992,0.144937535887556,0.0183384292157431,0.0640721605658733,1,0.0,-12390.920678064898,2171696.0188872125
2018-09-26,2018Q2,131,0.8986559818237578,0.094624,False,0.1736659705127347,0.1440472337964059,0.0296187367163287,0.2026713017660863,1,0.0,-11280.3075005856,2160415.711386627
2018-09-27,2018Q2,131,0.8986559818237578,0.0887775,False,0.1561745397497085,0.1294671931785426,0.0267073465711658,0.1476977930519318,1,0.0,2911.390145162902,2163327.10153179
2018-09-28,2018Q2,131,0.8986559818237578,0.085609,False,0.1443074870214577,0.1140803193974502,0.0302271676240075,0.1745151689573589,1,0.0,-3519.8210528417026,2159807.2804789483
2018-10-01,2018Q3,117,0.8573014678876264,0.0851585,False,0.1246535145265667,0.1262187314534028,-0.001565216926836,-0.315703546058135,1,0.0,31792.384550843504,2191599.6650297916
2018-10-02,2018Q3,117,0.8573014678876264,0.086261,False,0.1209763014158435,0.124585658125249,-0.0036093567094054,-0.4040121432852074,1,0.0,2044.1397825694003,2193643.804812361
2018-10-03,2018Q3,117,0.8573014678876264,0.088309,False,0.1252342022875502,0.1245743637301758,0.0006598385573743,-0.3918576170547682,1,0.0,-4269.1952667796995,2189374.6095455815
2018-10-04,2018Q3,118,0.8637502757640158,0.105041,False,0.1584150966617206,0.1443553786364288,0.0140597180252917,-0.2109774785270259,1,0.0,-13399.879467917399,2175974.730077664
2018-10-05,2018Q3,118,0.8637502757640158,0.1124449999999999,False,0.1801243253079881,0.1542300898025733,0.0258942355054148,-0.049647840352222,1,0.0,-11834.517480123099,2164140.2125975406
2018-10-08,2018Q3,134,0.9123174511413876,0.1164705,False,0.1918495962943665,0.1384050348300937,0.0534445614642727,0.4131868696077196,1,0.0,-27550.3259588579,2136589.886638683
2018-10-09,2018Q3,133,0.9100903537204772,0.126142,False,0.2266776593642413,0.1227807349987845,0.1038969243654568,1.3315755715462076,1,0.0,-50452.362901184104,2086137.5237374988
2018-10-10,2018Q3,134,0.9123174511413876,0.178175,False,0.3350696211706294,0.3305330882540049,0.0045365329166244,-0.6331616687720549,0,1.0,98860.39144883241,2184997.915186331
2018-10-11,2018Q3,134,0.9123174511413876,0.2165795,False,0.43002008907058,0.3555980916861153,0.0744219973844647,0.7539654896614993,0,0.0,-0.0,2184997.915186331
2018-10-12,2018Q3,133,0.9100903537204772,0.1710829999999999,False,0.3218839035619706,0.3837096523261131,-0.0618257487641424,-2.1031396218944343,0,0.0,0.0,2184997.915186331
2018-10-15,2018Q3,134,0.9123174511413876,0.1743279999999999,False,0.3520195596047695,0.383451136537996,-0.0314315769332265,-1.4961808067340705,0,0.0,-0.0,2184997.915186331
2018-10-16,2018Q3,134,0.9123174511413876,0.1436095,False,0.2826376298940083,0.4320580359265829,-0.1494204060325745,-3.5783323450950864,0,0.0,0.0,2184997.915186331
2018-10-17,2018Q3,133,0.9100903537204772,0.142656,False,0.2782991995735512,0.4318769654100938,-0.1535777658365426,-3.2819050413428363,0,0.0,0.0,2184997.915186331
2018-10-18,2018Q3,133,0.9100903537204772,0.1669575,False,0.3257514149118195,0.4499078060870075,-0.1241563911751879,-2.621526760284275,0,0.0,-0.0,2184997.915186331
2018-10-19,2018Q3,134,0.9123174511413876,0.1599745,False,0.3225491458420862,0.4343060094960254,-0.1117568636539391,-2.306500031487218,0,0.0,-0.0,2184997.915186331
2018-10-22,2018Q3,134,0.9123174511413876,0.1617624999999999,False,0.3476862309786724,0.4302889886197549,-0.0826027576410824,-1.76252063386995,0,0.0,-0.0,2184997.915186331
2018-10-23,2018Q3,134,0.9123174511413876,0.1765479999999999,False,0.375234772593973,0.4229276898732224,-0.0476929172792494,-1.1903695581714857,0,0.0,-0.0,2184997.915186331
2018-10-24,2018Q3,134,0.9123174511413876,0.2177915,False,0.4378079486321831,0.4724528921082119,-0.0346449434760288,-0.9731536206234542,0,0.0,-0.0,2184997.915186331
2018-10-25,2018Q3,134,0.9123174511413876,0.1937255,False,0.4085204624471313,0.4870634521732905,-0.0785429897261592,-1.5907732841487807,0,0.0,0.0,2184997.915186331
2018-10-26,2018Q3,134,0.9123174511413876,0.210828,False,0.4411763150442162,0.4905877863597838,-0.0494114713155675,-1.134250017503499,0,0.0,-0.0,2184997.915186331
2018-10-29,2018Q3,117,0.8573014678876264,0.2093545,False,0.3870622487178036,0.486206281809777,-0.0991440330919734,-1.805781858670369,0,0.0,0.0,2184997.915186331
2018-10-30,2018Q3,117,0.8573014678876264,0.1975965,False,0.3977698050366413,0.4851331316129161,-0.0873633265762748,-1.5876093441830852,0,0.0,-0.0,2184997.915186331
2018-10-31,2018Q3,117,0.8573014678876264,0.1838739999999999,False,0.3937697685664056,0.4844161822914101,-0.0906464137250044,-1.5733909364697791,0,0.0,0.0,2184997.915186331
2018-11-01,2018Q3,118,0.8637502757640158,0.1656059999999999,False,0.3515009366643997,0.4786637293282979,-0.1271627926638982,-1.97573621921168,0,0.0,0.0,2184997.915186331
2018-11-02,2018Q3,118,0.8637502757640158,0.1668635,False,0.3562243692921428,0.4649889891365834,-0.1087646198444405,-1.6542177862910965,0,0.0,-0.0,2184997.915186331
2018-11-05,2018Q3,118,0.8637502757640158,0.1667415,False,0.3605199369015954,0.4660553735062689,-0.1055354366046735,-1.5476324995919035,0,0.0,-0.0,2184997.915186331
2018-11-06,2018Q3,118,0.8637502757640158,0.1671405,False,0.3906212901956273,0.4683170179934042,-0.0776957277977768,-1.1495957401844736,0,0.0,-0.0,2184997.915186331
2018-11-07,2018Q3,118,0.8637502757640158,0.1375684999999999,False,0.340417246640708,0.4924290233148877,-0.1520117766741797,-2.01585877055906,0,0.0,0.0,2184997.915186331
2018-11-08,2018Q3,118,0.8637502757640158,0.138487,False,0.3428363788102096,0.489333188063566,-0.1464968092533564,-1.870345479638884,0,0.0,-0.0,2184997.915186331
2018-11-09,2018Q3,118,0.8637502757640158,0.142848,False,0.3247829910930773,0.4899325769386831,-0.1651495858456058,-2.0028492618103737,0,0.0,0.0,2184997.915186331
2018-11-12,2018Q3,133,0.9100903537204772,0.1750525,False,0.3874982890776287,0.492564217645019,-0.1050659285673903,-1.219224696340827,0,0.0,-0.0,2184997.915186331
2018-11-13,2018Q3,133,0.9100903537204772,0.172399,False,0.3820512762541254,0.4906840791360045,-0.1086328028818791,-1.2212035502337262,0,0.0,0.0,2184997.915186331
2018-11-14,2018Q3,133,0.9100903537204772,0.1834965,False,0.3920724090600231,0.4924223415758407,-0.1003499325158175,-1.083575147517267,0,0.0,-0.0,2184997.915186331
2018-11-15,2018Q3,134,0.9123174511413876,0.1732635,False,0.3844859665714643,0.4957280585570947,-0.1112420919856304,-1.1812330349316056,0,0.0,0.0,2184997.915186331
2018-11-16,2018Q3,133,0.9100903537204772,0.1585099999999999,False,0.3577443899662664,0.4896463935413556,-0.1319020035750892,-1.39858083608699,0,0.0,0.0,2184997.915186331
2018-11-19,2018Q3,133,0.9100903537204772,0.1809305,False,0.3853858584198937,0.4942760681276057,-0.108890209707712,-1.07675507574512,0,0.0,-0.0,2184997.915186331
2018-11-20,2018Q3,134,0.9123174511413876,0.199313,False,0.4049610282650204,0.495715378973314,-0.0907543507082936,-0.8182397349797418,0,0.0,-0.0,2184997.915186331
2018-11-21,2018Q3,133,0.9100903537204772,0.1822745,False,0.4040338015172677,0.4565486759357007,-0.052514874418433,-0.3062144469346648,0,0.0,-0.0,2184997.915186331
2018-11-23,2018Q3,133,0.9100903537204772,0.1809555,False,0.3673710928492314,0.4499072644154359,-0.0825361715662044,-0.6696878400338694,0,0.0,0.0,2184997.915186331
2018-11-26,2018Q3,134,0.9123174511413876,0.1623605,False,0.3765310279828589,0.4508084048106177,-0.0742773768277587,-0.5354326198679502,0,0.0,-0.0,2184997.915186331
2018-11-27,2018Q3,133,0.9100903537204772,0.1651159999999999,False,0.4039672239516967,0.4517126570112541,-0.0477454330595574,-0.1554076969974307,0,0.0,-0.0,2184997.915186331
2018-11-28,2018Q3,133,0.9100903537204772,0.1611165,False,0.4204193038592271,0.4615727894461626,-0.0411534855869354,-0.0440345286407668,0,0.0,-0.0,2184997.915186331
2018-11-29,2018Q3,131,0.9042297780536506,0.165831,False,0.4288970661927783,0.4672754063776314,-0.038378340184853,0.0186006364661308,0,0.0,-0.0,2184997.915186331
2018-11-30,2018Q3,132,0.906627610442905,0.1625115,False,0.4174469323045382,0.4597761206131083,-0.04232918830857,-0.0066132411665709,0,0.0,0.0,2184997.915186331
2018-12-03,2018Q3,117,0.8602875324864436,0.1369739999999999,False,0.3674543526014702,0.4810426914461845,-0.1135883388447143,-1.0116555770391653,0,0.0,0.0,2184997.915186331
2018-12-04,2018Q3,117,0.8602875324864436,0.1793745,False,0.4494243822857721,0.5263034625772578,-0.0768790802914857,-0.4450684858208609,0,0.0,-0.0,2184997.915186331
2018-12-06,2018Q3,117,0.8602875324864436,0.184385,False,0.4278030117555079,0.5272626857152078,-0.0994596739596999,-0.7592398010423339,0,0.0,0.0,2184997.915186331
2018-12-07,2018Q3,117,0.8602875324864436,0.2031945,False,0.4485488807524611,0.5228861715708941,-0.074337290818433,-0.3495363834606751,0,0.0,-0.0,2184997.915186331
2018-12-10,2018Q3,133,0.9088547078638156,0.197141,False,0.4231096741612301,0.499788000578295,-0.0766783264170649,-0.3644576729034127,0,0.0,0.0,2184997.915186331
2018-12-11,2018Q3,133,0.9088547078638156,0.1903409999999999,False,0.4207308828392699,0.4952590730711492,-0.0745281902318792,-0.3101226759712184,0,0.0,-0.0,2184997.915186331
2018-12-12,2018Q3,133,0.9088547078638156,0.1893145,False,0.4602356634448747,0.5089626884942137,-0.0487270250493389,0.1185767853220978,0,0.0,-0.0,2184997.915186331
2018-12-13,2018Q3,133,0.9088547078638156,0.180052,False,0.4336073061452816,0.5106919721281193,-0.0770846659828377,-0.3156696503949814,0,0.0,0.0,2184997.915186331
2018-12-14,2018Q3,133,0.9088547078638156,0.1876465,False,0.410283703171014,0.5230721308334472,-0.1127884276624331,-0.8668110286394621,0,0.0,0.0,2184997.915186331
2018-12-17,2018Q3,133,0.9088547078638156,0.2143985,False,0.4316908056191563,0.5333577902652686,-0.1016669846461123,-0.6599069280081916,0,0.0,-0.0,2184997.915186331
2018-12-18,2018Q3,132,0.906627610442905,0.220279,False,0.4576806280100118,0.5384002613058334,-0.0807196332958216,-0.2954244308290844,0,0.0,-0.0,2184997.915186331
2018-12-19,2018Q3,133,0.9088547078638156,0.2157055,False,0.4369323335398148,0.5452918029257189,-0.108359469385904,-0.7272686756647306,0,0.0,0.0,2184997.915186331
2018-12-20,2018Q3,133,0.9088547078638156,0.246047,False,0.4855069744043781,0.5463960497296447,-0.0608890753252666,0.0891411342508432,0,0.0,-0.0,2184997.915186331
2018-12-21,2018Q3,132,0.9060602018974544,0.2605735,False,0.4906354033061288,0.5245107584150264,-0.0338753551088975,0.5776645756109797,0,0.0,-0.0,2184997.915186331
2018-12-24,2018Q3,132,0.9060602018974544,0.305828,False,0.5521625504540502,0.5382623005973772,0.0139002498566729,1.417774597530528,1,1.0,-500.0,2184497.915186331
2018-12-26,2018Q3,132,0.9060602018974544,0.262282,False,0.4806044934696171,0.6401159630039456,-0.1595114695343285,-1.5574797958958173,0,1.0,172911.7193910014,2357409.6345773325
2018-12-27,2018Q3,132,0.9060602018974544,0.270619,False,0.5153399412526876,0.6388127841265862,-0.1234728428738985,-0.8959728623828106,0,0.0,-0.0,2357409.6345773325
2018-12-28,2018Q3,132,0.9060602018974544,0.2449865,False,0.4657070131455186,0.6424397821185567,-0.176732768973038,-1.757605725810673,0,0.0,0.0,2357409.6345773325
2018-12-31,2018Q3,116,0.8574930265200826,0.2273839999999999,False,0.4066824325473753,0.6531379248830571,-0.2464554923356818,-2.743689472324882,0,0.0,0.0,2357409.6345773325
2019-01-02,2018Q4,112,0.8450086950656132,0.2053245,False,0.3653606484024853,0.6459013245586933,-0.280540676156208,-3.021417869672957,0,0.0,0.0,2357409.6345773325
2019-01-03,2018Q4,112,0.8450086950656132,0.22901,False,0.4027041918222602,0.6499698175667997,-0.2472656257445395,-2.376699023280177,0,0.0,-0.0,2357409.6345773325
2019-01-04,2018Q4,112,0.8450086950656132,0.1881225,False,0.3303453676380759,0.6875472478621696,-0.3572018802240936,-3.603689292071554,0,0.0,0.0,2357409.6345773325
2019-01-07,2018Q4,133,0.9110973595161388,0.186559,False,0.3430293334076951,0.6730125523655088,-0.3299832189578137,-3.0710384958200154,0,0.0,-0.0,2357409.6345773325
2019-01-08,2018Q4,133,0.9110973595161388,0.1756075,False,0.3248313747820728,0.6752267225683408,-0.350395347786268,-3.0502619087980687,0,0.0,0.0,2357409.6345773325
2019-01-09,2018Q4,133,0.9110973595161388,0.1725715,False,0.3277893867221367,0.6712291123917346,-0.3434397256695978,-2.8054485139508656,0,0.0,-0.0,2357409.6345773325
2019-01-10,2018Q4,132,0.9088626317176056,0.1680249999999999,False,0.3228343412901244,0.6681853834997231,-0.3453510422095987,-2.6127158026724824,0,0.0,0.0,2357409.6345773325
2019-01-11,2018Q4,132,0.9088626317176056,0.1525535,False,0.2831017300836352,0.6686948876218101,-0.3855931575381748,-2.8239100748034907,0,0.0,0.0,2357409.6345773325
2019-01-14,2018Q4,132,0.9088626317176056,0.1587955,False,0.3148451571161296,0.655056830014847,-0.3402116728987174,-2.197892234516425,0,0.0,-0.0,2357409.6345773325
2019-01-15,2018Q4,133,0.9110973595161388,0.1483085,False,0.3007570083648503,0.6549840479685264,-0.3542270396036761,-2.211105394015187,0,0.0,0.0,2357409.6345773325
2019-01-16,2018Q4,133,0.9110973595161388,0.148187,False,0.3068399881669642,0.6500715533219309,-0.3432315651549667,-1.992822753745185,0,0.0,-0.0,2357409.6345773325
2019-01-17,2018Q4,133,0.9110973595161388,0.1433975,False,0.2941982785016055,0.6570873598286422,-0.3628890813270367,-2.0631637177741564,0,0.0,0.0,2357409.6345773325
2019-01-18,2018Q4,133,0.9110973595161388,0.142604,False,0.3234259693953017,0.640970660553,-0.3175446911576983,-1.5744493572325664,0,0.0,-0.0,2357409.6345773325
2019-01-22,2018Q4,133,0.9110973595161388,0.1661544999999999,False,0.3643577040170289,0.6497311154631369,-0.285373411446108,-1.2367711383987048,0,0.0,-0.0,2357409.6345773325
2019-01-23,2018Q4,133,0.9110973595161388,0.1654749999999999,False,0.372430906259138,0.6297615899220155,-0.2573306836628775,-0.9504258497664154,0,0.0,-0.0,2357409.6345773325
2019-01-24,2018Q4,133,0.9110973595161388,0.152995,False,0.3256738707128492,0.6300391142629058,-0.3043652435500566,-1.3277307337717783,0,0.0,0.0,2357409.6345773325
2019-01-25,2018Q4,133,0.9110973595161388,0.142505,False,0.3153927073988185,0.6242600586025883,-0.3088673512037698,-1.3197337302081926,0,0.0,0.0,2357409.6345773325
2019-01-28,2018Q4,112,0.8450086950656132,0.1581015,False,0.3437576309795592,0.6281830453753717,-0.2844254143958125,-1.0667156401034692,0,0.0,-0.0,2357409.6345773325
2019-01-29,2018Q4,112,0.8450086950656132,0.1608875,False,0.3494372702067603,0.6252762467163271,-0.2758389765095668,-0.9591389902332011,0,0.0,-0.0,2357409.6345773325
2019-01-30,2018Q4,112,0.8450086950656132,0.1494384999999999,False,0.3420822111697483,0.6158909841419226,-0.2738087729721742,-0.9113605420767548,0,0.0,-0.0,2357409.6345773325
2019-01-31,2018Q4,112,0.8450086950656132,0.1391715,False,0.3254173803527312,0.5920784273904339,-0.2666610470377027,-0.8243586331204543,0,0.0,-0.0,2357409.6345773325
2019-02-01,2018Q4,112,0.8450086950656132,0.1312605,False,0.3269134411143344,0.589384952667592,-0.2624715115532576,-0.7635538501767544,0,0.0,-0.0,2357409.6345773325
2019-02-04,2018Q4,133,0.9110973595161388,0.126709,False,0.3302441257521086,0.5766040512299909,-0.2463599254778823,-0.602693829411769,0,0.0,-0.0,2357409.6345773325
2019-02-05,2018Q4,133,0.9110973595161388,0.126593,False,0.3552521880035895,0.5692795881849037,-0.2140274001813141,-0.3028365440586444,0,0.0,-0.0,2357409.6345773325
2019-02-06,2018Q4,133,0.9110973595161388,0.129411,False,0.3732523157844256,0.5557503239257018,-0.1824980081412762,-0.0220273819596684,0,0.0,-0.0,2357409.6345773325
2019-02-07,2018Q4,133,0.9110973595161388,0.1360215,False,0.3712116556606084,0.5271030056408137,-0.1558913499802053,0.2127534280336887,0,0.0,-0.0,2357409.6345773325
2019-02-08,2018Q4,133,0.9110973595161388,0.1290545,False,0.3307869594682803,0.3985972278363879,-0.0678102683681076,0.9635797590631509,0,0.0,-0.0,2357409.6345773325
2019-02-11,2018Q4,133,0.9110973595161388,0.1344715,False,0.3613589078210104,0.3981598750799031,-0.0368009672588927,1.2122522810507383,0,0.0,-0.0,2357409.6345773325
2019-02-12,2018Q4,133,0.9110973595161388,0.1250665,False,0.3453591705947637,0.4043152354570591,-0.0589560648622954,1.00820271497894,0,0.0,0.0,2357409.6345773325
2019-02-13,2018Q4,133,0.9110973595161388,0.1265545,False,0.3615754715122348,0.4016772065927605,-0.0401017350805257,1.152121659320058,0,0.0,-0.0,2357409.6345773325
2019-02-14,2018Q4,133,0.9110973595161388,0.1318929999999999,False,0.381807789900791,0.4059263953038562,-0.0241186054030652,1.2613648688545156,1,1.0,-500.0,2356909.6345773325
2019-02-15,2018Q4,133,0.9110973595161388,0.1179185,False,0.3296094191999988,0.3521826979339474,-0.0225732787339486,1.243495711798553,1,0.0,-1545.326669116602,2355364.307908216
2019-02-19,2018Q4,132,0.908261386893644,0.1215405,False,0.3426663068741861,0.2448709050360136,0.0977954018381724,2.131340212472131,1,0.0,-120368.680572121,2234995.627336095
2019-02-20,2018Q4,131,0.903891975099802,0.1163225,False,0.3201205683044585,0.2476311819386439,0.0724893863658146,1.856051318391894,1,0.0,25306.015472357794,2260301.6428084527
2019-02-21,2018Q4,131,0.9044999323853848,0.1186605,False,0.3211437068999135,0.2469281094569529,0.0742155974429606,1.812081248040285,1,0.0,-1726.2110771460032,2258575.4317313065
2019-02-22,2018Q4,131,0.9038403644389456,0.108293,False,0.2851134339119738,0.2495052138294551,0.0356082200825187,1.4796827114060156,1,0.0,38607.377360441904,2297182.809091748
2019-02-25,2018Q4,112,0.8450086950656132,0.1155075,False,0.3179008909973583,0.2592731522786294,0.0586277387187288,1.6047155133684696,1,0.0,-23019.518636210094,2274163.2904555383
2019-02-26,2018Q4,111,0.8410281441978396,0.1168915,False,0.3339723519466268,0.2632220622136369,0.0707502897329898,1.6490931907313373,1,0.0,-12122.551014261004,2262040.7394412775
2019-02-27,2018Q4,111,0.8410281441978396,0.1185635,False,0.3423505111724806,0.255412717217536,0.0869377939549446,1.7159831236940877,1,0.0,-16187.504221954794,2245853.2352193226
2019-02-28,2018Q4,112,0.8450086950656132,0.118243,False,0.334632133234575,0.2504496315285245,0.0841825017060505,1.6518508110777372,1,0.0,2755.292248894092,2248608.5274682166
2019-03-01,2018Q4,112,0.8450086950656132,0.1031665,False,0.2703712417203574,0.2627237994791143,0.0076474422412431,1.1083861397563384,1,0.0,76535.0594648074,2325143.586933024
2019-03-04,2018Q4,112,0.8450086950656132,0.114426,False,0.290661066727969,0.2620110728652059,0.028649993862763,1.2218277766670496,1,0.0,-21002.5516215199,2304141.0353115043
2019-03-05,2018Q4,112,0.8450086950656132,0.1159095,False,0.3189172423765358,0.2507985778626004,0.0681186645139353,1.4507458981391348,1,0.0,-39468.67065117231,2264672.364660332
2019-03-06,2018Q4,112,0.8450086950656132,0.1268515,False,0.358641201387165,0.2237490178628967,0.1348921835242683,1.8200951704419512,1,0.0,-66773.519010333,2197898.845649999
2019-03-07,2018Q4,112,0.8450086950656132,0.139859,False,0.4039519996843393,0.2470796790895888,0.1568723205947505,1.8816242820890705,1,0.0,-21980.137070482215,2175918.708579517
2019-03-08,2018Q4,112,0.8450086950656132,0.133427,False,0.3591856009645153,0.255692094358488,0.1034935066060273,1.4969679939203944,1,0.0,53378.81398872321,2229297.5225682403
2019-03-11,2018Q4,133,0.9110973595161388,0.116495,False,0.3294729681131016,0.2686036812639404,0.0608692868491612,1.2041925829578135,1,0.0,42624.21975686609,2271921.742325106
2019-03-12,2018Q4,133,0.9110973595161388,0.1098595,False,0.3016340931591691,0.2532145733576471,0.048419519801522,1.1085001670823753,1,0.0,12449.7670476392,2284371.509372745
2019-03-13,2018Q4,132,0.9088626317176056,0.1085095,False,0.3101111285990403,0.2617574610626809,0.0483536675363593,1.0852804511431453,1,0.0,65.85226516270248,2284437.361637908
2019-03-14,2018Q4,132,0.9088626317176056,0.109399,False,0.3252946446050466,0.2466353214162226,0.0786593231888239,1.232734058030046,1,0.0,-30305.655652464604,2254131.705985443
2019-03-15,2018Q4,133,0.9110973595161388,0.1024065,False,0.3028219578895414,0.2544814631859489,0.0483404947035925,1.027818264853779,1,0.0,30318.828485231403,2284450.5344706746
2019-03-18,2018Q4,133,0.9110973595161388,0.1093365,False,0.325741992128766,0.2696203018643391,0.0561216902644268,1.0508154651623496,1,0.0,-7781.1955608343005,2276669.33890984
2019-03-19,2018Q4,133,0.9110973595161388,0.115235,False,0.3414550001935472,0.2671760406979423,0.0742789594956048,1.1268466146852427,1,0.0,-18157.269231177997,2258512.0696786623
2019-03-20,2018Q4,133,0.9110973595161388,0.117356,False,0.3406217062029409,0.26013962764549,0.0804820785574509,1.1374020603315271,1,0.0,-6203.119061846105,2252308.950616816
2019-03-21,2018Q4,132,0.9096479252577468,0.117766,False,0.3343295717307262,0.2588512808686902,0.075478290862036,1.08916766330307,1,0.0,5003.7876954149015,2257312.738312231
2019-03-22,2018Q4,134,0.9141763000153076,0.1449435,False,0.4208672531179294,0.3029387026920435,0.1179285504258859,1.3072025178819602,1,0.0,-42450.259563849904,2214862.478748381
2019-03-25,2018Q4,133,0.91188265305628,0.143804,False,0.3719359572715666,0.3059442548857854,0.0659917023857811,0.9859980945810068,1,0.0,51936.8480401048,2266799.326788486
2019-03-26,2018Q4,133,0.9119415722167746,0.127914,False,0.3108291136970925,0.3081424835525657,0.0026866301445268,0.6188252270407113,1,0.0,63305.0722412543,2330104.39902974
2019-03-27,2018Q4,133,0.91188265305628,0.1375685,False,0.3562600603779851,0.2910639184352263,0.0651961419427588,0.9381940331309352,1,0.0,-62509.511798232,2267594.8872315083
2019-03-28,2018Q4,133,0.9119415722167746,0.128544,False,0.3249662898354056,0.2889299989421836,0.036036290893222,0.7512778234005305,1,0.0,29159.8510495368,2296754.738281045
2019-03-29,2018Q4,114,0.8511758681186824,0.1152985,False,0.2669043052769929,0.3251035049304176,-0.0581991996534247,0.211271821042615,1,0.0,94235.4905466467,2390990.2288276916
2019-04-01,2019Q1,116,0.8554812519463679,0.110165,False,0.2171144997513392,0.3379141371136842,-0.1207996373623449,-0.1505376147742655,1,0.0,62600.43770892021,2453590.666536612
2019-04-02,2019Q1,116,0.8554812519463679,0.1065805,False,0.1981304696182774,0.3387135555541591,-0.1405830859358817,-0.2870470162544322,1,0.0,19783.448573536796,2473374.1151101487
2019-04-03,2019Q1,116,0.8554812519463679,0.113907,False,0.2263956774829384,0.3383349108735061,-0.1119392333905676,-0.1464652821618315,1,0.0,-28643.852545314097,2444730.2625648347
2019-04-04,2019Q1,116,0.8554812519463679,0.1104495,False,0.2080680244363094,0.335139659172165,-0.1270716347358556,-0.2611766814355524,1,0.0,15132.401345287983,2459862.6639101226
